crop,landuse,osm_id,area_ha,width_core_pass,site_id,transmission_110kv_plus_m,transmission_110kv_plus_rank,subtransmission_33_66kv_m,subtransmission_33_66kv_rank,distribution_22kv_m,distribution_22kv_rank,road_m,road_rank,transmission_110kv_plus_road_rank_shift,subtransmission_33_66kv_road_rank_shift,distribution_22kv_road_rank_shift,subtransmission_33_66kv_transmission_110kv_plus_rank_shift,S06_verify_grid
,meadow,1482687339,46.8,True,OSM-1482687339,10784.3,1845,6153.5,2125,618.9,2159,10.0,1124,721,1001,1035,280,True
,meadow,1482687340,96.0,True,OSM-1482687340,10036.6,1768,5201.7,2009,0.0,1,13.4,1687,81,322,1686,241,True
,meadow,1482687341,30.0,True,OSM-1482687341,11955.5,1946,6439.2,2150,0.0,1,12.1,1565,381,585,1564,204,True
,meadow,1482687342,36.2,True,OSM-1482687342,12735.6,1997,7088.5,2200,286.4,1928,823.3,2290,293,90,362,203,True
,meadow,1482687343,25.9,True,OSM-1482687343,12414.5,1976,6844.8,2183,43.4,1623,466.8,2130,154,53,507,207,True
,meadow,1482687358,83.2,True,OSM-1482687358,14286.0,2079,9380.0,2300,18.1,1356,7.9,553,1526,1747,803,221,True
,meadow,1482687373,24.3,True,OSM-1482687373,14178.5,2075,8437.4,2260,371.5,1989,12.4,1601,474,659,388,185,True
,meadow,1482732530,30.1,True,OSM-1482732530,982.3,385,1470.1,1085,12.2,1170,8.6,716,331,369,454,700,False
,meadow,1482732531,87.7,True,OSM-1482732531,1789.5,575,1457.6,1077,117.2,1759,8.9,802,227,275,957,502,False
,meadow,1482732532,42.2,True,OSM-1482732532,2280.3,674,948.5,871,17.4,1314,10.2,1180,506,309,134,197,False
,meadow,1482732535,23.4,True,OSM-1482732535,490.8,273,2444.0,1425,9.1,1117,14.1,1728,1455,303,611,1152,False
,meadow,1482732536,21.7,True,OSM-1482732536,1429.4,492,2335.4,1387,234.3,1880,9.4,962,470,425,918,895,False
,meadow,1482901368,230.8,True,OSM-1482901368,0.0,1,4769.4,1954,3.2,889,10.4,1241,1240,713,352,1953,False
,meadow,1482901373,97.4,True,OSM-1482901373,1461.2,498,3944.9,1817,0.0,1,8.0,584,86,1233,583,1319,False
,meadow,1482972844,109.8,True,OSM-1482972844,5092.1,1218,2451.4,1428,4.8,1008,7.3,443,775,985,565,210,False
,meadow,1482972845,103.5,True,OSM-1482972845,3455.7,955,2647.6,1496,0.4,532,13.7,1708,753,212,1176,541,False
,meadow,1482972849,20.1,True,OSM-1482972849,3097.7,873,2642.1,1495,0.0,1,178.7,1959,1086,464,1958,622,False
,meadow,1482972850,24.7,True,OSM-1482972850,2509.9,738,2932.9,1569,46.5,1634,106.2,1913,1175,344,279,831,False
,meadow,1482972851,20.1,True,OSM-1482972851,2500.6,733,3300.3,1670,93.8,1711,525.0,2159,1426,489,448,937,False
,meadow,1482972853,23.5,True,OSM-1482972853,2491.0,732,3611.2,1742,403.8,2023,852.7,2294,1562,552,271,1010,False
,meadow,1482972857,26.9,True,OSM-1482972857,4222.3,1074,3576.2,1736,5.2,1029,10.5,1273,199,463,244,662,False
,meadow,1482972861,58.7,True,OSM-1482972861,5072.0,1212,2359.9,1400,14.1,1194,7.9,553,659,847,641,188,False
,meadow,1482972863,53.5,True,OSM-1482972863,6141.9,1398,1724.4,1193,32.1,1597,9.3,926,472,267,671,205,False
,meadow,1482972864,30.7,True,OSM-1482972864,6664.1,1453,904.5,859,592.9,2146,581.8,2198,745,1339,52,594,False
,meadow,1482972865,136.6,True,OSM-1482972865,5852.5,1348,567.4,669,0.0,1,5.0,189,1159,480,188,679,False
,meadow,1482972869,89.7,True,OSM-1482972869,7244.9,1503,546.9,653,7.9,1101,12.8,1647,144,994,546,850,False
,meadow,1482972870,71.5,True,OSM-1482972870,7757.2,1554,20.4,427,20.6,1485,13.3,1674,120,1247,189,1127,False
,meadow,1482972881,46.7,True,OSM-1482972881,8286.5,1605,11.9,291,402.7,2021,10.4,1241,364,950,780,1314,False
,meadow,1482972884,76.2,True,OSM-1482972884,7777.8,1557,10.8,288,217.0,1868,17.4,1803,246,1515,65,1269,False
,meadow,1483067105,74.5,True,OSM-1483067105,3377.4,930,2170.0,1341,0.0,1,3.2,93,837,1248,92,411,False
,meadow,1483067106,47.1,True,OSM-1483067106,3953.9,1037,1870.4,1237,0.0,1,8.6,716,321,521,715,200,False
,meadow,1483067107,69.7,True,OSM-1483067107,4168.3,1069,1324.0,1033,0.8,581,7.9,553,516,480,28,36,False
,meadow,1483067132,29.8,True,OSM-1483067132,3512.7,964,1078.9,922,482.1,2073,488.6,2138,1174,1216,65,42,False
,meadow,1483068355,48.3,True,OSM-1483068355,4560.0,1127,473.3,624,5.5,1037,11.0,1387,260,763,350,503,False
,meadow,1483068356,23.6,True,OSM-1483068356,3819.2,1014,1147.6,953,5.8,1045,11.5,1488,474,535,443,61,False
,meadow,1483068358,47.1,True,OSM-1483068358,3840.7,1019,991.9,890,23.7,1562,15.8,1786,767,896,224,129,False
,meadow,1483068359,75.6,True,OSM-1483068359,3034.3,858,1694.9,1180,23.8,1563,15.8,1786,928,606,223,322,False
,meadow,1483068373,22.3,True,OSM-1483068373,393.8,251,2569.7,1471,240.5,1886,232.0,1999,1748,528,113,1220,False
,meadow,1483068378,20.1,True,OSM-1483068378,1081.4,404,2681.1,1503,325.5,1957,232.0,1999,1595,496,42,1099,False
,meadow,1483404642,34.8,True,OSM-1483404642,7986.4,1578,2111.0,1328,0.0,1,7.0,395,1183,933,394,250,False
,meadow,1483475313,70.5,True,OSM-1483475313,2586.1,755,1317.3,1029,2.6,832,10.2,1180,425,151,348,274,False
,meadow,1483475314,20.1,True,OSM-1483475314,2178.2,653,1133.9,943,419.1,2035,8.0,584,69,359,1451,290,False
,meadow,1483475320,27.7,True,OSM-1483475320,1738.0,558,566.9,668,132.8,1779,310.8,2047,1489,1379,268,110,False
,meadow,1483475321,39.9,True,OSM-1483475321,582.7,293,652.2,727,158.4,1813,661.1,2246,1953,1519,433,434,False
,meadow,1483475324,34.7,True,OSM-1483475324,1122.8,415,3.9,219,13.5,1180,13.0,1657,1242,1438,477,196,False
,meadow,1483475328,41.1,True,OSM-1483475328,1735.1,557,2.9,186,0.0,1,12.0,1553,996,1367,1552,371,False
,meadow,1483475339,39.2,True,OSM-1483475339,518.1,278,2.0,146,16.8,1274,9.1,863,585,717,411,132,False
,meadow,1483475343,21.7,True,OSM-1483475343,1583.2,525,264.8,535,123.0,1767,273.1,2023,1498,1488,256,10,False
,meadow,1483492555,23.7,True,OSM-1483492555,3715.3,997,608.4,693,526.2,2105,519.1,2155,1158,1462,50,304,False
,meadow,1483492558,25.8,True,OSM-1483492558,5542.6,1298,2359.1,1399,20.9,1493,13.1,1662,364,263,169,101,False
,meadow,1483589768,20.4,True,OSM-1483589768,5322.2,1257,796.1,796,9.4,1122,13.8,1716,459,920,594,461,False
,meadow,1483589776,40.2,True,OSM-1483589776,3663.8,991,1968.9,1280,179.3,1828,11.4,1469,478,189,359,289,False
,meadow,1483589777,24.5,True,OSM-1483589777,3652.4,990,1505.5,1094,191.8,1841,10.3,1215,225,121,626,104,False
,meadow,1483589778,91.5,True,OSM-1483589778,4088.7,1059,953.9,873,17.9,1343,9.8,1071,12,198,272,186,False
,meadow,1483589779,31.4,True,OSM-1483589779,3389.9,932,1210.3,984,0.0,1,10.2,1180,248,196,1179,52,False
,meadow,1483634791,24.0,True,OSM-1483634791,5106.0,1219,0.0,1,0.9,594,8.6,716,503,715,122,1218,False
,meadow,1483634799,32.4,True,OSM-1483634799,4473.1,1110,2545.9,1457,22.7,1551,8.7,747,363,710,804,347,False
,meadow,1483634805,97.8,True,OSM-1483634805,3720.2,998,1895.2,1251,0.0,1,9.3,926,72,325,925,253,False
,meadow,1483880063,59.5,True,OSM-1483880063,5519.1,1296,3.8,214,87.9,1700,10.8,1345,49,1131,355,1082,False
,meadow,1483880064,33.3,True,OSM-1483880064,5665.9,1319,187.9,517,401.2,2019,15.4,1774,455,1257,245,802,False
,meadow,1483880065,22.2,True,OSM-1483880065,6172.8,1405,6.1,264,641.5,2171,12.5,1613,208,1349,558,1141,False
,meadow,1483880070,118.5,True,OSM-1483880070,5790.9,1338,1.4,127,281.7,1922,7.3,443,895,316,1479,1211,False
,meadow,1483881013,84.4,True,OSM-1483881013,5971.1,1371,17.3,355,422.4,2041,9.5,985,386,630,1056,1016,False
,meadow,1483881014,77.6,True,OSM-1483881014,5374.5,1271,0.4,92,1.6,682,9.7,1039,232,947,357,1179,False
,meadow,1483881015,148.1,True,OSM-1483881015,5190.2,1235,1.1,115,8.5,1108,5.6,232,1003,117,876,1120,False
,meadow,1483881016,21.4,True,OSM-1483881016,6604.7,1449,4.6,236,943.2,2274,12.8,1647,198,1411,627,1213,False
,meadow,1483881017,89.2,True,OSM-1483881017,5353.3,1266,1.8,135,0.0,1,7.8,538,728,403,537,1131,False
,meadow,1483881023,246.1,True,OSM-1483881023,5604.6,1313,624.9,707,0.0,1,8.3,663,650,44,662,606,False
,meadow,1483922186,34.8,True,OSM-1483922186,6157.6,1403,712.9,758,75.1,1684,610.2,2210,807,1452,526,645,False
,meadow,1483922187,81.0,True,OSM-1483922187,5747.5,1328,1385.6,1051,0.0,1,10.3,1215,113,164,1214,277,False
,meadow,1483922190,35.3,True,OSM-1483922190,5589.0,1310,886.5,850,6.8,1077,8.2,634,676,216,443,460,False
,meadow,1483922201,27.8,True,OSM-1483922201,5865.8,1353,2649.1,1497,47.1,1636,8.8,769,584,728,867,144,False
,meadow,1483922202,156.1,True,OSM-1483922202,5960.4,1368,2923.4,1563,0.0,1,10.7,1319,49,244,1318,195,False
,meadow,1483922209,468.5,True,OSM-1483922209,2893.3,828,3613.9,1744,8.1,1103,12.9,1655,827,89,552,916,False
,meadow,1483922210,72.5,True,OSM-1483922210,4059.9,1054,4691.1,1948,15.2,1216,3.8,119,935,1829,1097,894,False
,meadow,1483922212,49.0,True,OSM-1483922212,3209.8,897,3854.9,1797,95.5,1714,264.1,2016,1119,219,302,900,False
,meadow,1483922213,50.9,True,OSM-1483922213,3576.0,973,3507.0,1723,0.0,1,10.8,1345,372,378,1344,750,False
,meadow,1483922215,43.8,True,OSM-1483922215,2712.4,779,3606.8,1741,3.5,918,10.8,1345,566,396,427,962,False
,meadow,1483922233,62.8,True,OSM-1483922233,1174.8,433,1907.2,1261,137.3,1786,15.2,1770,1337,509,16,828,False
,meadow,1483922234,123.5,True,OSM-1483922234,0.0,1,324.1,559,0.2,509,5.7,238,237,321,271,558,False
,meadow,1483924091,86.5,True,OSM-1483924091,4805.9,1171,1836.4,1221,3.6,924,11.3,1447,276,226,523,50,False
,meadow,1483924092,129.2,True,OSM-1483924092,3448.1,950,588.1,678,0.0,1,9.0,835,115,157,834,272,False
,meadow,1483924097,64.6,True,OSM-1483924097,2630.5,765,0.0,1,3.1,883,5.2,201,564,200,682,764,False
,meadow,1483924098,116.2,True,OSM-1483924098,3903.9,1028,4.1,225,0.0,1,10.8,1345,317,1120,1344,803,False
,meadow,1483924104,56.8,True,OSM-1483924104,3168.4,888,18.1,372,0.0,1,10.6,1303,415,931,1302,516,False
,meadow,1483924105,62.2,True,OSM-1483924105,0.0,1,22.9,454,60.9,1659,15.5,1776,1775,1322,117,453,False
,meadow,1483924106,355.6,True,OSM-1483924106,0.0,1,1.9,141,3.3,896,9.3,926,925,785,30,140,False
,farmland,1484710924,20.0,True,OSM-1484710924,3513.9,965,1.8,135,274.3,1916,9.9,1099,134,964,817,830,False
,farmland,1484710925,21.2,True,OSM-1484710925,3208.6,896,1.8,135,19.3,1423,9.9,1099,203,964,324,761,False
,meadow,1484710929,40.7,True,OSM-1484710929,2158.9,646,19.5,416,18.5,1385,9.9,1099,453,683,286,230,False
,meadow,1484710930,43.4,True,OSM-1484710930,2270.2,671,18.4,385,6.3,1060,9.4,962,291,577,98,286,False
,meadow,1484710931,117.5,True,OSM-1484710931,677.1,315,5.4,257,0.0,1,10.2,1180,865,923,1179,58,False
,meadow,1484710933,42.6,True,OSM-1484710933,723.9,326,612.4,698,0.0,1,10.2,1180,854,482,1179,372,False
,farmland,1484710935,35.7,True,OSM-1484710935,1256.2,445,6.2,266,187.3,1836,13.7,1708,1263,1442,128,179,False
,farmland,1484710936,30.0,True,OSM-1484710936,1219.4,437,3.8,214,17.8,1339,9.3,926,489,712,413,223,False
,meadow,1484710948,48.1,True,OSM-1484710948,0.0,1,558.4,659,0.0,1,10.0,1124,1123,465,1123,658,False
,farmland,1484710960,29.9,True,OSM-1484710960,1615.8,533,4.7,240,19.9,1460,11.7,1519,986,1279,59,293,False
,meadow,1484710961,25.3,True,OSM-1484710961,2132.3,640,445.9,607,131.0,1778,5.4,217,423,390,1561,33,False
,meadow,1484710971,28.6,True,OSM-1484710971,3934.7,1032,454.5,613,389.6,2006,382.1,2082,1050,1469,76,419,False
,meadow,1484710972,40.6,True,OSM-1484710972,3667.8,993,0.8,104,19.4,1429,12.5,1613,620,1509,184,889,False
,meadow,1485384528,83.9,True,OSM-1485384528,9542.2,1727,1658.5,1167,1314.5,2311,636.1,2227,500,1060,84,560,False
,meadow,1485384529,65.3,True,OSM-1485384529,10087.9,1772,1664.4,1170,1221.2,2308,271.7,2022,250,852,286,602,False
,meadow,1485384530,56.1,True,OSM-1485384530,10635.3,1823,1669.1,1173,592.5,2145,234.4,2001,178,828,144,650,False
,meadow,1485384534,195.3,True,OSM-1485384534,10563.0,1818,83.1,489,203.1,1852,0.0,1,1817,488,1851,1329,False
,farmland,1487884563,27.3,True,OSM-1487884563,15303.2,2137,8.6,282,629.3,2163,15.1,1765,372,1483,398,1855,False
,farmland,1487884565,25.1,True,OSM-1487884565,16299.3,2169,61.5,482,10.5,1142,20.7,1832,337,1350,690,1687,False
,farmland,1487884574,36.1,True,OSM-1487884574,12416.5,1977,193.5,519,18.5,1385,10.3,1215,762,696,170,1458,False
,meadow,1488943152,80.2,True,OSM-1488943152,1244.7,440,17.2,353,57.0,1650,9.1,863,423,510,787,87,False
,meadow,1488943155,27.5,True,OSM-1488943155,687.1,317,2.1,148,12.8,1174,10.8,1345,1028,1197,171,169,False
,meadow,1488943156,30.5,True,OSM-1488943156,0.0,1,13.9,304,128.7,1775,21.6,1837,1836,1533,62,303,False
,meadow,1488943157,145.5,True,OSM-1488943157,0.0,1,891.1,852,7.4,1088,7.7,517,516,335,571,851,False
,meadow,1488944103,85.4,True,OSM-1488944103,4674.8,1146,173.9,515,89.2,1704,96.0,1907,761,1392,203,631,False
,meadow,1488944106,28.9,True,OSM-1488944106,4281.8,1084,85.4,490,0.0,1,8.6,716,368,226,715,594,False
,meadow,1489167218,79.4,True,OSM-1489167218,1053.7,400,4584.2,1923,3.9,952,13.4,1687,1287,236,735,1523,False
,meadow,1489167232,47.9,True,OSM-1489167232,1321.8,465,3938.1,1814,2.1,754,11.9,1542,1077,272,788,1349,False
,meadow,1489167245,83.3,True,OSM-1489167245,198.5,207,4799.2,1957,20.0,1465,12.3,1592,1385,365,127,1750,False
,farmland,1489167253,31.9,True,OSM-1489167253,1001.0,387,3915.4,1809,1.8,709,9.8,1071,684,738,362,1422,False
,meadow,1489167271,58.6,True,OSM-1489167271,146.4,191,4255.4,1871,4.6,992,10.6,1303,1112,568,311,1680,False
,meadow,1489168297,27.6,True,OSM-1489168297,10.6,158,3114.1,1613,3.4,908,11.0,1387,1229,226,479,1455,False
,meadow,1489168298,53.4,True,OSM-1489168298,0.0,1,3109.7,1612,4.7,998,11.7,1519,1518,93,521,1611,False
,meadow,1489168299,76.4,True,OSM-1489168299,0.0,1,3396.5,1694,307.8,1943,410.3,2100,2099,406,157,1693,False
,meadow,1489168766,55.4,True,OSM-1489168766,0.0,1,2549.7,1459,20.1,1470,12.5,1613,1612,154,143,1458,False
,meadow,1489168767,56.6,True,OSM-1489168767,0.0,1,1933.2,1270,459.4,2060,428.3,2113,2112,843,53,1269,False
,meadow,1489255538,35.1,True,OSM-1489255538,4771.4,1162,5800.6,2088,313.2,1946,301.0,2042,880,46,96,926,True
,meadow,1489255539,35.9,True,OSM-1489255539,4927.0,1190,6155.2,2126,641.5,2171,633.8,2224,1034,98,53,936,True
,meadow,1489255540,90.3,True,OSM-1489255540,4876.9,1182,5148.4,2002,22.2,1542,12.4,1601,419,401,59,820,True
,meadow,1489255541,61.2,True,OSM-1489255541,5705.0,1325,6048.7,2115,19.7,1451,11.7,1519,194,596,68,790,True
,meadow,1489255544,61.5,True,OSM-1489255544,5029.2,1204,6643.6,2166,24.6,1576,10.3,1215,11,951,361,962,True
,meadow,1489255545,23.5,True,OSM-1489255545,5344.9,1262,7331.5,2217,0.7,573,9.3,926,336,1291,353,955,True
,meadow,1489255549,20.2,True,OSM-1489255549,4576.8,1133,6556.1,2161,923.4,2269,649.5,2238,1105,77,31,1028,True
,meadow,1489255551,33.5,True,OSM-1489255551,3531.6,967,6971.3,2191,8.4,1105,13.5,1695,728,496,590,1224,True
,meadow,1489459182,34.1,True,OSM-1489459182,1768.4,569,1861.3,1233,5.1,1026,9.7,1039,470,194,13,664,False
,farmland,1489459199,38.7,True,OSM-1489459199,464.1,264,1505.2,1093,0.8,581,10.8,1345,1081,252,764,829,False
,meadow,1489459200,75.7,True,OSM-1489459200,257.9,226,2244.3,1362,0.0,1,7.7,517,291,845,516,1136,False
,meadow,1489459203,28.5,True,OSM-1489459203,0.0,1,2726.0,1513,0.0,1,9.9,1099,1098,414,1098,1512,False
,farmland,149051376,130.3,True,OSM-149051376,3350.6,922,162.3,511,3170.9,2352,0.0,1,921,510,2351,411,False
,meadow,1497561570,22.6,True,OSM-1497561570,1172.8,431,561.8,662,19.4,1429,27.7,1860,1429,1198,431,231,False
,meadow,1497561644,67.3,True,OSM-1497561644,0.0,1,6.4,268,238.5,1884,8.7,747,746,479,1137,267,False
,meadow,1497561645,63.9,True,OSM-1497561645,158.5,194,6.1,264,17.5,1320,9.1,863,669,599,457,70,False
,meadow,1497596541,94.0,True,OSM-1497596541,13594.7,2043,23.1,455,2.8,852,9.4,962,1081,507,110,1588,False
,meadow,1510044360,96.6,True,OSM-1510044360,4621.8,1137,1124.5,937,1.0,607,8.6,716,421,221,109,200,False
,meadow,1510044361,52.2,True,OSM-1510044361,3792.6,1012,1067.1,917,4.6,992,10.7,1319,307,402,327,95,False
,meadow,1510044362,54.4,True,OSM-1510044362,3399.5,936,0.0,1,9.3,1121,7.5,475,461,474,646,935,False
,orchard,151815472,48.5,True,OSM-151815472,699.8,319,0.0,1,21.4,1510,0.0,1,318,0,1509,318,False
,meadow,1526369521,308.8,True,OSM-1526369521,13267.5,2024,4.6,236,15.4,1223,4.6,164,1860,72,1059,1788,False
,vineyard,230911462,24.0,True,OSM-230911462,8385.8,1613,5763.4,2085,0.0,1,0.0,1,1612,2084,0,472,True
grape,vineyard,230911467,29.4,True,OSM-230911467,10194.0,1781,6900.4,2187,2999.6,2349,65.5,1891,110,296,458,406,True
grape,vineyard,230911476,44.5,True,OSM-230911476,3459.9,957,13.0,296,0.0,1,5.2,201,756,95,200,661,False
grape,vineyard,230911480,164.9,True,OSM-230911480,3563.1,971,2361.4,1401,10.3,1134,14.0,1725,754,324,591,430,False
grape,vineyard,230911486,46.3,True,OSM-230911486,8836.4,1659,5224.8,2011,17.8,1339,9.2,886,773,1125,453,352,True
grape,vineyard,230911489,55.0,True,OSM-230911489,7388.3,1516,3678.3,1760,11.4,1157,12.6,1628,112,132,471,244,False
grape,vineyard,230911490,131.2,True,OSM-230911490,2052.1,629,1668.9,1172,2.4,809,22.6,1843,1214,671,1034,543,False
grape,vineyard,230911494,40.8,True,OSM-230911494,2585.1,754,1231.2,993,44.0,1626,0.0,1,753,992,1625,239,False
,orchard,230911496,74.0,True,OSM-230911496,0.0,1,254.3,533,0.0,1,0.0,1,0,532,0,532,False
grape,vineyard,230911497,67.0,True,OSM-230911497,0.0,1,3492.7,1719,0.0,1,12.7,1635,1634,84,1634,1718,False
grape,vineyard,230911498,23.5,True,OSM-230911498,39.4,166,432.3,605,73.3,1682,13.9,1721,1555,1116,39,439,False
grape,vineyard,230911499,58.9,True,OSM-230911499,2224.7,657,0.0,1,0.0,1,0.0,1,656,0,0,656,False
,meadow,232012049,21.1,True,OSM-232012049,21558.8,2246,2174.3,1342,483.3,2074,472.6,2135,111,793,61,904,False
,farmland,254602767,122.8,True,OSM-254602767,2850.2,816,2251.4,1365,5.7,1039,14.3,1741,925,376,702,549,False
,farmland,302171401,33.2,True,OSM-302171401,294.2,234,669.8,734,0.0,1,15.6,1781,1547,1047,1780,500,False
,meadow,302172036,52.7,True,OSM-302172036,291.6,233,19.1,405,3.7,933,9.4,962,729,557,29,172,False
,farmland,302172037,127.5,True,OSM-302172037,0.0,1,0.0,1,75.6,1685,6.7,355,354,354,1330,0,False
,farmland,302195492,46.8,True,OSM-302195492,1306.8,458,0.0,1,0.0,1,6.7,355,103,354,354,457,False
,meadow,399366335,69.7,True,OSM-399366335,22278.4,2264,5270.4,2018,126.4,1771,190.1,1968,296,50,197,246,True
,meadow,399366338,64.6,True,OSM-399366338,22282.9,2265,4125.2,1848,36.3,1603,103.6,1910,355,62,307,417,False
,orchard,408817051,66.7,True,OSM-408817051,185.0,200,4147.7,1851,126.4,1771,8.2,634,434,1217,1137,1651,False
,farmland,409724707,104.2,True,OSM-409724707,4325.0,1092,1165.5,966,21.5,1513,28.4,1864,772,898,351,126,False
,farmland,409724708,141.8,True,OSM-409724708,3260.0,909,2455.2,1432,0.0,1,12.5,1613,704,181,1612,523,False
,meadow,410471695,170.2,True,OSM-410471695,2866.9,818,2258.4,1370,26.6,1584,23.1,1845,1027,475,261,552,False
,meadow,410471696,44.3,True,OSM-410471696,2485.1,731,2250.7,1364,20.1,1470,15.4,1774,1043,410,304,633,False
,meadow,410478204,214.6,True,OSM-410478204,2086.8,635,3942.0,1815,0.2,509,6.5,327,308,1488,182,1180,False
,meadow,410478208,185.5,True,OSM-410478208,1944.9,610,3457.4,1709,0.0,1,10.4,1241,631,468,1240,1099,False
,meadow,410478212,41.5,True,OSM-410478212,1876.3,590,2858.3,1543,24.4,1573,17.1,1800,1210,257,227,953,False
,farmland,472448496,103.7,True,OSM-472448496,4777.6,1164,4674.7,1947,5410.0,2354,0.0,1,1163,1946,2353,783,False
,farmland,472454416,50.3,True,OSM-472454416,7057.2,1488,5824.5,2093,4055.6,2353,4.8,174,1314,1919,2179,605,True
,farmland,475431124,1420.0,True,OSM-475431124,7232.6,1501,3902.9,1805,14.8,1209,0.0,1,1500,1804,1208,304,False
,meadow,479207602,409.7,True,OSM-479207602,2423.3,703,2046.2,1308,0.0,1,7.5,475,228,833,474,605,False
,meadow,479417034,802.3,True,OSM-479417034,0.0,1,3.7,210,0.0,1,4.0,129,128,81,128,209,False
,meadow,479420386,199.7,True,OSM-479420386,0.0,1,1147.7,954,7.7,1093,16.1,1791,1790,837,698,953,False
,meadow,479429963,168.1,True,OSM-479429963,5505.8,1293,5139.1,2000,0.0,1,0.7,47,1246,1953,46,707,True
,meadow,479429964,332.1,True,OSM-479429964,3509.0,962,2767.8,1522,0.0,1,2.5,66,896,1456,65,560,False
,meadow,479429965,535.0,True,OSM-479429965,5214.6,1241,3187.3,1635,1.1,615,0.8,48,1193,1587,567,394,False
,meadow,479429968,371.4,True,OSM-479429968,3970.1,1040,4861.6,1963,0.0,1,2.5,66,974,1897,65,923,False
,farmland,479436126,446.6,True,OSM-479436126,1257.7,446,3246.0,1652,0.0,1,6.8,367,79,1285,366,1206,False
,meadow,479436129,69.7,True,OSM-479436129,766.3,332,2528.8,1453,13.7,1185,6.0,268,64,1185,917,1121,False
,meadow,479466672,297.9,True,OSM-479466672,4649.0,1141,3930.5,1812,0.0,1,2.7,74,1067,1738,73,671,False
,meadow,479472614,118.9,True,OSM-479472614,0.0,1,5244.9,2013,0.0,1,5.6,232,231,1781,231,2012,True
,meadow,479474276,257.6,True,OSM-479474276,275.9,230,4403.9,1894,0.0,1,5.2,201,29,1693,200,1664,False
,meadow,479852778,1745.0,True,OSM-479852778,1413.1,488,0.0,1,0.0,1,3.8,119,369,118,118,487,False
,meadow,480010155,643.0,True,OSM-480010155,1033.6,395,6.3,267,76.5,1686,13.7,1708,1313,1441,22,128,False
,meadow,480010156,312.3,True,OSM-480010156,0.0,1,0.0,1,9.6,1125,3.1,89,88,88,1036,0,False
,meadow,480142668,33.6,True,OSM-480142668,1260.3,448,2358.0,1397,76.7,1687,8.1,608,160,789,1079,949,False
,meadow,480142670,79.0,True,OSM-480142670,1710.1,550,2927.3,1566,2.2,771,3.5,103,447,1463,668,1016,False
,meadow,480142671,251.4,True,OSM-480142671,763.0,331,13.4,300,0.0,1,5.8,251,80,49,250,31,False
,meadow,480142672,21.5,True,OSM-480142672,1308.2,460,3318.3,1675,3.1,883,9.0,835,375,840,48,1215,False
,meadow,480143075,57.0,True,OSM-480143075,1387.2,479,2341.9,1389,769.9,2225,8.7,747,268,642,1478,910,False
,farmland,480144064,182.0,True,OSM-480144064,51.6,169,576.6,673,0.0,1,6.5,327,158,346,326,504,False
,meadow,480330889,334.4,True,OSM-480330889,1477.8,503,5531.5,2056,0.0,1,2.7,74,429,1982,73,1553,True
,farmland,480332360,142.8,True,OSM-480332360,1267.6,450,4882.1,1965,16.6,1264,5.2,201,249,1764,1063,1515,False
,meadow,480332363,141.7,True,OSM-480332363,2349.4,687,2564.0,1466,18.8,1404,10.9,1370,683,96,34,779,False
,meadow,480337838,397.7,True,OSM-480337838,3227.7,902,1184.0,971,18.3,1371,0.0,1,901,970,1370,69,False
,meadow,480338099,172.6,True,OSM-480338099,7.4,156,1136.8,945,0.5,545,7.2,434,278,511,111,789,False
,meadow,480338100,461.4,True,OSM-480338100,1311.6,462,0.5,95,0.0,1,7.5,475,13,380,474,367,False
,meadow,480338547,101.8,True,OSM-480338547,2772.8,794,3916.7,1811,6.7,1073,13.7,1708,914,103,635,1017,False
,farmland,486699969,60.0,True,OSM-486699969,0.0,1,0.0,1,852.1,2252,0.0,1,0,0,2251,0,False
,farmland,486701109,43.6,True,OSM-486701109,0.0,1,0.0,1,1891.8,2334,8.9,802,801,801,1532,0,False
